epoch,loss,top_1_accuracy,top_2_accuracy,top_3_accuracy,val_loss,val_top_1_accuracy,val_top_2_accuracy,val_top_3_accuracy
0,1.8842841386795044,0.4868192970752716,0.633888304233551,0.7245924472808838,1.3637497425079346,0.6287508606910706,0.789253294467926,0.8660153746604919
1,1.156650185585022,0.7011793255805969,0.8433923125267029,0.9063475728034973,1.0376919507980347,0.7306350469589233,0.8618283271789551,0.9043963551521301
2,0.925464391708374,0.7655220031738281,0.8834547400474548,0.9325355291366577,0.8837920427322388,0.7794836163520813,0.8925331234931946,0.9281228184700012
3,0.7796617746353149,0.8007283806800842,0.9061741232872009,0.9479708671569824,0.7759573459625244,0.8122819066047668,0.910676896572113,0.9518492817878723
4,0.6883096694946289,0.8229275345802307,0.9271591901779175,0.960284411907196,0.7003133296966553,0.8213537931442261,0.9176552891731262,0.9567341208457947
5,0.6203472018241882,0.8399236798286438,0.9337495565414429,0.9642733335494995,0.6526462435722351,0.8262386322021484,0.9288206696510315,0.959525465965271
6,0.5656155347824097,0.8543184399604797,0.9446756839752197,0.9717308282852173,0.6054104566574097,0.8401954174041748,0.9357990026473999,0.9672016501426697
7,0.5273158550262451,0.870274007320404,0.9483177065849304,0.9701699614524841,0.5676776170730591,0.8534542918205261,0.9385903477668762,0.9678995013237
8,0.48560836911201477,0.878251850605011,0.9517863392829895,0.9741588830947876,0.5458160042762756,0.8569434881210327,0.9413816928863525,0.9630146622657776
9,0.4616124927997589,0.8855358958244324,0.9549080729484558,0.9767603278160095,0.5129879713058472,0.8611304759979248,0.9434752464294434,0.9644103050231934
10,0.42008960247039795,0.8969823122024536,0.9606313109397888,0.9817898273468018,0.5034555792808533,0.8660153746604919,0.9448708891868591,0.9672016501426697
11,0.4088810980319977,0.8992369174957275,0.9627124667167664,0.9821366667747498,0.47791531682014465,0.870202362537384,0.9469643831253052,0.9720865488052368
12,0.38923242688179016,0.8997572064399719,0.9642733335494995,0.9828304052352905,0.46144604682922363,0.8695045113563538,0.9497557282447815,0.9720865488052368
13,0.3636869192123413,0.9118973016738892,0.9670482277870178,0.9831772446632385,0.45537787675857544,0.8722958564758301,0.9497557282447815,0.9734821915626526
14,0.34926724433898926,0.9151924848556519,0.9712105393409729,0.987166166305542,0.4405159056186676,0.8757850527763367,0.951151430606842,0.9748778939247131
15,0.33840635418891907,0.9167534112930298,0.9724245667457581,0.987166166305542,0.4238910675048828,0.8876482844352722,0.9539427757263184,0.9734821915626526
16,0.317456990480423,0.9242109060287476,0.9748525619506836,0.9885535836219788,0.4087897837162018,0.8953244686126709,0.959525465965271,0.9776692390441895
17,0.31122836470603943,0.9257717728614807,0.9751994609832764,0.9885535836219788,0.3990233242511749,0.8890439867973328,0.9553384780883789,0.9790648818016052
18,0.3026049733161926,0.9233437180519104,0.9776274561882019,0.9887270331382751,0.38999390602111816,0.8918353319168091,0.9553384780883789,0.9762735366821289
19,0.2913341224193573,0.929240345954895,0.974679172039032,0.9889004230499268,0.396576464176178,0.8806699514389038,0.9581298232078552,0.9762735366821289
20,0.2796837389469147,0.9323621392250061,0.9791883230209351,0.9902878999710083,0.3768467307090759,0.8953244686126709,0.9588276147842407,0.9769713878631592
21,0.2674027681350708,0.9365244507789612,0.9807491898536682,0.9902878999710083,0.370013952255249,0.9030007123947144,0.9560362696647644,0.9776692390441895
22,0.25941142439842224,0.9330558180809021,0.9812695384025574,0.9920222163200378,0.36520978808403015,0.8995115160942078,0.9560362696647644,0.9783670902252197
23,0.2595328688621521,0.9344432950019836,0.9812695384025574,0.9913284778594971,0.3572425842285156,0.900209367275238,0.9623168110847473,0.9790648818016052
24,0.24813854694366455,0.9360041618347168,0.9819632172584534,0.9925425052642822,0.3587581217288971,0.8995115160942078,0.959525465965271,0.9818562269210815
25,0.2463790476322174,0.9386056065559387,0.9817898273468018,0.9913284778594971,0.3542885482311249,0.9016050100326538,0.9623168110847473,0.9825540781021118
26,0.2271384298801422,0.947797417640686,0.9850850105285645,0.993583083152771,0.34678295254707336,0.9057920575141907,0.961618959903717,0.9832519292831421
27,0.2361484318971634,0.9386056065559387,0.9833506941795349,0.9941033720970154,0.3436676263809204,0.9043963551521301,0.9637125134468079,0.9804605841636658
28,0.2258492112159729,0.9464100003242493,0.9862989783287048,0.9932361841201782,0.333523690700531,0.9023028612136841,0.9553384780883789,0.981158435344696
29,0.22602109611034393,0.9412070512771606,0.9849115610122681,0.9953173995018005,0.34086155891418457,0.9050942063331604,0.9609211683273315,0.9804605841636658
30,0.2176264226436615,0.949705183506012,0.9852584004402161,0.9944502115249634,0.3228203356266022,0.9155617356300354,0.9665038585662842,0.9846475720405579
31,0.21881712973117828,0.9445022344589233,0.9861255884170532,0.9934096336364746,0.3197786808013916,0.9099790453910828,0.9630146622657776,0.9790648818016052
32,0.20957450568675995,0.9458897113800049,0.9842178225517273,0.9944502115249634,0.31407153606414795,0.9141660928726196,0.969992995262146,0.9846475720405579
33,0.20256315171718597,0.9510926008224487,0.9859521389007568,0.9946236610412598,0.31459617614746094,0.9099790453910828,0.9630146622657776,0.9839497804641724
34,0.1988360732793808,0.9502254724502563,0.987166166305542,0.9956642389297485,0.3125041425228119,0.9113747477531433,0.9644103050231934,0.9832519292831421
35,0.2012246549129486,0.947450578212738,0.9885535836219788,0.9951439499855042,0.31428006291389465,0.9183530807495117,0.9623168110847473,0.9818562269210815
36,0.19309882819652557,0.9491848945617676,0.9887270331382751,0.9961845278739929,0.31211310625076294,0.9155617356300354,0.9678995013237,0.9846475720405579
37,0.18408937752246857,0.9524800777435303,0.9899410605430603,0.9951439499855042,0.32659289240837097,0.9050942063331604,0.9644103050231934,0.9797627329826355
38,0.18052175641059875,0.9576829671859741,0.9901144504547119,0.9965313673019409,0.3150276243686676,0.9099790453910828,0.9685973525047302,0.981158435344696
39,0.18058499693870544,0.953520655632019,0.9885535836219788,0.9961845278739929,0.3064424991607666,0.9134682416915894,0.9623168110847473,0.981158435344696
40,0.18001627922058105,0.9540409445762634,0.9882067441940308,0.9963579773902893,0.2993631064891815,0.9155617356300354,0.9685973525047302,0.9825540781021118
41,0.17408423125743866,0.9571626782417297,0.9895941615104675,0.9960110783576965,0.29844945669174194,0.9162595868110657,0.9665038585662842,0.9853454232215881
42,0.1709243804216385,0.9585500955581665,0.9901144504547119,0.9967048168182373,0.2947099804878235,0.9141660928726196,0.9692952036857605,0.9846475720405579
43,0.1702834814786911,0.9575095176696777,0.9901144504547119,0.9965313673019409,0.29131871461868286,0.916957437992096,0.9658060073852539,0.9832519292831421
44,0.16951581835746765,0.9547346234321594,0.9908081889152527,0.9956642389297485,0.2887516915798187,0.9176552891731262,0.9692952036857605,0.9846475720405579
45,0.16732379794120789,0.9620187282562256,0.9894207715988159,0.9958376884460449,0.29680368304252625,0.9148639440536499,0.9658060073852539,0.9818562269210815
46,0.16362231969833374,0.959937572479248,0.9913284778594971,0.9970516562461853,0.28282850980758667,0.9183530807495117,0.9658060073852539,0.9846475720405579
47,0.16283951699733734,0.955775260925293,0.9911550283432007,0.9965313673019409,0.28271034359931946,0.9197487831115723,0.9678995013237,0.981158435344696
48,0.15979641675949097,0.9594172835350037,0.9920222163200378,0.9973985552787781,0.2851082384586334,0.9127703905105591,0.9706908464431763,0.9860432744026184
49,0.1573501080274582,0.9609781503677368,0.9906347393989563,0.9968782663345337,0.2861642837524414,0.9204466342926025,0.9651081562042236,0.9804605841636658
