epoch,loss,top_1_accuracy,top_2_accuracy,top_3_accuracy,val_loss,val_top_1_accuracy,val_top_2_accuracy,val_top_3_accuracy
0,1.1835922002792358,0.6430801153182983,0.7745404243469238,0.832466185092926,0.7752862572669983,0.7585484981536865,0.8771807551383972,0.9239357709884644
1,0.5179860591888428,0.8423517346382141,0.9321886897087097,0.9609781503677368,0.5316064357757568,0.8332170248031616,0.9323098659515381,0.9602233171463013
2,0.35449859499931335,0.8959417343139648,0.9566423892974854,0.9790149331092834,0.4739065170288086,0.8485694527626038,0.9309141635894775,0.9588276147842407
3,0.273622989654541,0.9226500391960144,0.9739854335784912,0.98751300573349,0.3777255415916443,0.8841590881347656,0.9539427757263184,0.9755756855010986
4,0.21548786759376526,0.941380500793457,0.9795352220535278,0.9906347393989563,0.3670464754104614,0.8841590881347656,0.9462665915489197,0.9720865488052368
5,0.16732724010944366,0.9559486508369446,0.987859845161438,0.9951439499855042,0.3632190525531769,0.8820655941963196,0.9518492817878723,0.9741800427436829
6,0.13868477940559387,0.9644467830657959,0.9899410605430603,0.9961845278739929,0.3456985354423523,0.8862526416778564,0.9567341208457947,0.9790648818016052
7,0.11993101984262466,0.9701699614524841,0.9921956062316895,0.9980922937393188,0.34487566351890564,0.8939288258552551,0.9560362696647644,0.9734821915626526
8,0.09883111715316772,0.9781477451324463,0.9941033720970154,0.9986125826835632,0.3521454930305481,0.8841590881347656,0.9588276147842407,0.9783670902252197
9,0.09239475429058075,0.9783211946487427,0.9946236610412598,0.9986125826835632,0.34162119030952454,0.8841590881347656,0.9560362696647644,0.9825540781021118
10,0.07421286404132843,0.9838709831237793,0.9961845278739929,0.9987859725952148,0.3214201033115387,0.8974180221557617,0.9637125134468079,0.9790648818016052
11,0.05832032114267349,0.9913284778594971,0.9986125826835632,0.9998265504837036,0.3007506728172302,0.8995115160942078,0.959525465965271,0.981158435344696
12,0.05866679921746254,0.9901144504547119,0.9982656836509705,1.0,0.31381139159202576,0.9023028612136841,0.9630146622657776,0.9825540781021118
13,0.043920256197452545,0.9941033720970154,0.9984391331672668,0.9998265504837036,0.3046090304851532,0.8995115160942078,0.9672016501426697,0.9818562269210815
14,0.04341864213347435,0.9923690557479858,0.9991328716278076,0.9998265504837036,0.308704137802124,0.9036985635757446,0.9658060073852539,0.9818562269210815
15,0.025876453146338463,0.9977453947067261,1.0,1.0,0.26167550683021545,0.9162595868110657,0.9685973525047302,0.9818562269210815
16,0.021814677864313126,0.9987859725952148,1.0,1.0,0.30053794384002686,0.9057920575141907,0.9685973525047302,0.9818562269210815
