epoch,loss,top_1_accuracy,top_2_accuracy,top_3_accuracy,val_loss,val_top_1_accuracy,val_top_2_accuracy,val_top_3_accuracy
0,1.8672747611999512,0.4590704143047333,0.6026708483695984,0.6918140649795532,1.320967435836792,0.6259595155715942,0.7655268907546997,0.8325191736221313
1,1.0733628273010254,0.7190426588058472,0.8319458961486816,0.8916059732437134,1.005173683166504,0.7187718152999878,0.8408932089805603,0.9016050100326538
2,0.8409805297851562,0.774193525314331,0.8773846626281738,0.9259452223777771,0.8591615557670593,0.7501744627952576,0.8743894100189209,0.9232379794120789
3,0.7194899320602417,0.8067984580993652,0.9018383622169495,0.9425945281982422,0.7600154876708984,0.7843684554100037,0.8925331234931946,0.9385903477668762
4,0.6242197155952454,0.8335067629814148,0.9191814064979553,0.9554283618927002,0.6922234296798706,0.8066992163658142,0.9043963551521301,0.9483600854873657
5,0.5630513429641724,0.851716935634613,0.9323621392250061,0.9614984393119812,0.6642494201660156,0.8080949187278748,0.9113747477531433,0.9413816928863525
6,0.5120059847831726,0.866458535194397,0.9382587671279907,0.9668747782707214,0.6280550360679626,0.8164689540863037,0.916957437992096,0.9560362696647644
7,0.4693416655063629,0.8768643736839294,0.9481443166732788,0.9720776677131653,0.5735421180725098,0.8367062211036682,0.9260293245315552,0.9553384780883789
8,0.4333864450454712,0.8877905011177063,0.9545612335205078,0.9765868782997131,0.5485572218894958,0.8422889113426208,0.9330076575279236,0.961618959903717
9,0.40544283390045166,0.8961151838302612,0.9585500955581665,0.9765868782997131,0.5240795612335205,0.8478716015815735,0.9330076575279236,0.9637125134468079
10,0.3751888871192932,0.9033992290496826,0.9642733335494995,0.9807491898536682,0.509149968624115,0.8541521430015564,0.9392881989479065,0.9658060073852539
11,0.353420227766037,0.9146721959114075,0.9656607508659363,0.9823101162910461,0.4909557104110718,0.8506629467010498,0.9357990026473999,0.9692952036857605
12,0.33463355898857117,0.9143253564834595,0.972771406173706,0.9852584004402161,0.47551196813583374,0.859734833240509,0.9448708891868591,0.9734821915626526
