epoch,loss,top_1_accuracy,top_2_accuracy,top_3_accuracy,val_loss,val_top_1_accuracy,val_top_2_accuracy,val_top_3_accuracy
0,3.5656802654266357,0.3806798458099365,0.5086715221405029,0.6007630825042725,1.606037974357605,0.6106071472167969,0.7508723139762878,0.8143754601478577
1,1.0667521953582764,0.6930280923843384,0.8257023692131042,0.88466876745224,0.9887921214103699,0.7334263920783997,0.8478716015815735,0.8953244686126709
2,0.6431924104690552,0.8031564354896545,0.8999306559562683,0.943635106086731,0.7668784260749817,0.797627329826355,0.8876482844352722,0.9281228184700012
3,0.4485093057155609,0.8551855683326721,0.93756502866745,0.9656607508659363,0.6594073176383972,0.8039078712463379,0.9023028612136841,0.9448708891868591
4,0.3482707142829895,0.8886576294898987,0.9509192109107971,0.974679172039032,0.5943160057067871,0.8290299773216248,0.9162595868110657,0.9518492817878723
5,0.28072845935821533,0.9056538343429565,0.9632327556610107,0.9805757999420166,0.5629746913909912,0.8415910601615906,0.9260293245315552,0.957431972026825
6,0.2357865571975708,0.9233437180519104,0.9731183052062988,0.987166166305542,0.4889187812805176,0.8534542918205261,0.9344033598899841,0.9678995013237
7,0.19937659800052643,0.937911868095398,0.9781477451324463,0.9902878999710083,0.48099443316459656,0.8583391308784485,0.9399860501289368,0.9672016501426697
8,0.16889527440071106,0.9434616565704346,0.9828304052352905,0.9927158951759338,0.5792813301086426,0.8436845541000366,0.9204466342926025,0.9525471329689026
9,0.1514270305633545,0.9517863392829895,0.9864724278450012,0.9942768216133118,0.4662778377532959,0.8688067197799683,0.9476622343063354,0.9741800427436829
10,0.13073544204235077,0.9585500955581665,0.9869927167892456,0.9941033720970154,0.4634224772453308,0.8792742490768433,0.9546406269073486,0.9755756855010986
11,0.11255814135074615,0.966007649898529,0.9911550283432007,0.9967048168182373,0.47963273525238037,0.8639218211174011,0.9420795440673828,0.9706908464431763
12,0.10291377454996109,0.9708636999130249,0.9923690557479858,0.9968782663345337,0.4581795930862427,0.8792742490768433,0.949057936668396,0.9741800427436829
13,0.10017818212509155,0.9701699614524841,0.9930627942085266,0.9972251057624817,0.4930272102355957,0.870202362537384,0.9497557282447815,0.9727843403816223
14,0.0959191545844078,0.9710370898246765,0.9946236610412598,0.9973985552787781,0.49100106954574585,0.868108868598938,0.9560362696647644,0.9762735366821289
15,0.08830498903989792,0.9731183052062988,0.9927158951759338,0.9965313673019409,0.4628625214099884,0.878576397895813,0.9546406269073486,0.9755756855010986
16,0.04615302011370659,0.9908081889152527,0.9975719451904297,0.9998265504837036,0.44630029797554016,0.878576397895813,0.9581298232078552,0.9762735366821289
17,0.038825228810310364,0.9946236610412598,0.9989594221115112,1.0,0.4401095509529114,0.878576397895813,0.9588276147842407,0.9790648818016052
18,0.037548623979091644,0.9944502115249634,0.9991328716278076,1.0,0.4286779761314392,0.8834612965583801,0.961618959903717,0.9783670902252197
19,0.0334770642220974,0.9967048168182373,0.9994797110557556,0.9998265504837036,0.4278441071510315,0.8771807551383972,0.957431972026825,0.9797627329826355
20,0.034886330366134644,0.9947971105575562,0.9993062615394592,0.9998265504837036,0.415926992893219,0.8848569393157959,0.9567341208457947,0.9776692390441895
21,0.030913375318050385,0.9970516562461853,0.9998265504837036,1.0,0.4227775037288666,0.8841590881347656,0.961618959903717,0.9797627329826355
22,0.03128240257501602,0.9956642389297485,0.9994797110557556,0.9998265504837036,0.4547867178916931,0.8813677430152893,0.9588276147842407,0.9762735366821289
23,0.03178959712386131,0.9951439499855042,0.9989594221115112,1.0,0.4499943256378174,0.8848569393157959,0.9539427757263184,0.9755756855010986
24,0.02219546027481556,0.9984391331672668,1.0,1.0,0.4141571521759033,0.8841590881347656,0.9609211683273315,0.9804605841636658
25,0.019813187420368195,0.9993062615394592,1.0,1.0,0.4241936206817627,0.8848569393157959,0.961618959903717,0.9804605841636658
26,0.01925572194159031,0.9994797110557556,1.0,1.0,0.4172276258468628,0.8918353319168091,0.9602233171463013,0.9790648818016052
27,0.019006336107850075,0.9998265504837036,1.0,1.0,0.445260614156723,0.878576397895813,0.9630146622657776,0.9804605841636658
