epoch,loss,top_1_accuracy,top_2_accuracy,top_3_accuracy,val_loss,val_top_1_accuracy,val_top_2_accuracy,val_top_3_accuracy
0,1.8624107837677002,0.49461057782173157,0.6514256000518799,0.7348748445510864,1.3268665075302124,0.6678248643875122,0.8179290890693665,0.881167471408844
1,1.1531853675842285,0.7009735703468323,0.8414464592933655,0.897426962852478,1.0070925951004028,0.7428770065307617,0.8679638504981995,0.9145239591598511
2,0.9242256879806519,0.7595618963241577,0.8821279406547546,0.9266341924667358,0.8496967554092407,0.7776233553886414,0.8992356061935425,0.9423210620880127
3,0.7773672938346863,0.7981571555137634,0.9029902815818787,0.9440194964408875,0.7496557831764221,0.807505190372467,0.9159138202667236,0.9492703080177307
4,0.6907047033309937,0.8212795257568359,0.9179415702819824,0.9549722075462341,0.6685728430747986,0.8304377794265747,0.9256427884101868,0.9652536511421204
5,0.6299660801887512,0.8337969183921814,0.9299374222755432,0.9617524147033691,0.6195948123931885,0.8325225710868835,0.9277275800704956,0.9666435122489929
6,0.5768488645553589,0.8490959405899048,0.9393254518508911,0.9673157334327698,0.5768294930458069,0.850590705871582,0.9360666871070862,0.9701181650161743
7,0.5321014523506165,0.8664812445640564,0.94732266664505,0.972357451915741,0.5519392490386963,0.8498957753181458,0.9485753774642944,0.9735927581787109
8,0.5030364990234375,0.8725660443305969,0.950104296207428,0.9735743999481201,0.5132136940956116,0.8686587810516357,0.9471855163574219,0.9742876887321472
9,0.4685582220554352,0.8826495409011841,0.9507997035980225,0.9739221334457397,0.4881833493709564,0.8651841282844543,0.954829752445221,0.9777623414993286
10,0.4433858096599579,0.8850834369659424,0.9549722075462341,0.9779207110404968,0.4731852412223816,0.8728283643722534,0.9520500302314758,0.9742876887321472
11,0.42003703117370605,0.892037570476532,0.9577538371086121,0.9773991703987122,0.45654284954071045,0.8756080865859985,0.9562196135520935,0.98123699426651
12,0.3956344723701477,0.9015994668006897,0.9617524147033691,0.9801807999610901,0.4373875558376312,0.8790826797485352,0.9576094746589661,0.9770674109458923
13,0.3813553750514984,0.9022948741912842,0.964360237121582,0.9826147556304932,0.42357489466667175,0.8867269158363342,0.9624739289283752,0.9798471331596375
