epoch,loss,top_1_accuracy,top_2_accuracy,top_3_accuracy,val_loss,val_top_1_accuracy,val_top_2_accuracy,val_top_3_accuracy
0,3.09191632270813,0.3991655111312866,0.5384213924407959,0.6267385482788086,1.472408413887024,0.6045865416526794,0.750521183013916,0.824183464050293
1,0.9993236064910889,0.7032336592674255,0.8336231112480164,0.8927329778671265,1.0464779138565063,0.6977067589759827,0.8269631862640381,0.892981231212616
2,0.6204338073730469,0.7967663407325745,0.9007301926612854,0.9426286220550537,0.7820461392402649,0.762334942817688,0.8825573325157166,0.926337718963623
3,0.4511226713657379,0.8530945777893066,0.9360222816467285,0.9681850075721741,0.6790714859962463,0.7866573929786682,0.8957609534263611,0.9367616176605225
4,0.34868142008781433,0.8821279406547546,0.9547983407974243,0.9780945777893066,0.6405291557312012,0.805420458316803,0.9068797826766968,0.9444058537483215
5,0.27910515666007996,0.9101182222366333,0.9660987257957458,0.9831362962722778,0.5341529846191406,0.8380820155143738,0.919388473033905,0.9583044052124023
6,0.23564296960830688,0.9299374222755432,0.9744436740875244,0.9860917925834656,0.5964314937591553,0.8234885334968567,0.9173036813735962,0.9478804469108582
7,0.2076762616634369,0.936717689037323,0.9801807999610901,0.9900904297828674,0.5389584302902222,0.8366921544075012,0.9249478578567505,0.9624739289283752
8,0.18337908387184143,0.9405423998832703,0.9831362962722778,0.9930459260940552,0.5221195816993713,0.8436414003372192,0.9325920939445496,0.9631688594818115
9,0.15760712325572968,0.9521905183792114,0.9852225184440613,0.9946105480194092,0.4865490198135376,0.8575399518013,0.9339819550514221,0.9631688594818115
10,0.15398183465003967,0.9502781629562378,0.9873087406158447,0.9946105480194092,0.5130243897438049,0.8533703684806824,0.9374565482139587,0.969423234462738
11,0.14166603982448578,0.9551460146903992,0.9880041480064392,0.9958275556564331,0.4844849109649658,0.8575399518013,0.9471855163574219,0.9687283039093018
12,0.11994799226522446,0.9640125036239624,0.9907858371734619,0.9963490962982178,0.5037898421287537,0.8540652990341187,0.9409312009811401,0.9652536511421204
13,0.10602746903896332,0.9685326814651489,0.9914812445640564,0.9970445036888123,0.5025748610496521,0.8610146045684814,0.9395413398742676,0.9701181650161743
14,0.09234932065010071,0.9740959405899048,0.9942628741264343,0.9979137778282166,0.5364209413528442,0.8498957753181458,0.9305073022842407,0.969423234462738
15,0.059178970754146576,0.9878303408622742,0.9970445036888123,0.9993045926094055,0.4469968378543854,0.8679638504981995,0.9437109231948853,0.9722028970718384
16,0.04936504364013672,0.9923504590988159,0.9989568591117859,0.9996522665023804,0.4381842315196991,0.8735232949256897,0.9451007843017578,0.9715079665184021
17,0.04926641657948494,0.9926981925964355,0.9987830519676208,0.9994784593582153,0.4371303915977478,0.8735232949256897,0.9478804469108582,0.9715079665184021
18,0.045911453664302826,0.9930459260940552,0.9987830519676208,0.9998261332511902,0.4701616168022156,0.8707435727119446,0.9437109231948853,0.9728978276252747
19,0.04603615403175354,0.9923504590988159,0.9991307258605957,0.9996522665023804,0.45657336711883545,0.8665739893913269,0.9444058537483215,0.9756775498390198
20,0.04489216208457947,0.9928720593452454,0.9987830519676208,0.9998261332511902,0.4765399396419525,0.874218225479126,0.9464906454086304,0.9742876887321472
21,0.032969459891319275,0.9975660443305969,1.0,1.0,0.445649117231369,0.8679638504981995,0.9444058537483215,0.9742876887321472
22,0.03153766691684723,0.9975660443305969,0.9996522665023804,1.0,0.44617781043052673,0.8686587810516357,0.9485753774642944,0.9777623414993286
23,0.030660903081297874,0.9982614517211914,0.9998261332511902,1.0,0.4546617269515991,0.8769978880882263,0.9444058537483215,0.9728978276252747
24,0.02997845597565174,0.9979137778282166,0.9998261332511902,1.0,0.4461832046508789,0.8756080865859985,0.9478804469108582,0.9756775498390198
25,0.026217414066195488,0.998609185218811,0.9998261332511902,1.0,0.4508143663406372,0.869353711605072,0.9506601691246033,0.9756775498390198
26,0.025329114869236946,0.9987830519676208,0.9998261332511902,1.0,0.4474312961101532,0.8728283643722534,0.9513550996780396,0.9756775498390198
27,0.025080565363168716,0.9991307258605957,0.9998261332511902,1.0,0.4416159391403198,0.8776928186416626,0.9492703080177307,0.9770674109458923
28,0.024817077443003654,0.9989568591117859,1.0,1.0,0.4460428059101105,0.8686587810516357,0.9492703080177307,0.9756775498390198
29,0.022692078724503517,0.9993045926094055,0.9998261332511902,1.0,0.44450458884239197,0.8749131560325623,0.9527449607849121,0.9749826192855835
30,0.022770246490836143,0.9991307258605957,0.9998261332511902,1.0,0.44309940934181213,0.8756080865859985,0.9527449607849121,0.9770674109458923
31,0.02242705039680004,0.9989568591117859,1.0,1.0,0.4451955556869507,0.8714385032653809,0.9534398913383484,0.9749826192855835
32,0.0221633892506361,0.9989568591117859,0.9998261332511902,1.0,0.44583338499069214,0.8749131560325623,0.9527449607849121,0.9777623414993286
33,0.02124672383069992,0.9993045926094055,1.0,1.0,0.4448239505290985,0.8721334338188171,0.9478804469108582,0.9770674109458923
34,0.021029558032751083,0.9993045926094055,1.0,1.0,0.4446198642253876,0.8728283643722534,0.9520500302314758,0.9777623414993286
35,0.020977728068828583,0.9994784593582153,1.0,1.0,0.44438084959983826,0.8735232949256897,0.949965238571167,0.9770674109458923
36,0.0208755936473608,0.9996522665023804,1.0,1.0,0.4450097978115082,0.8707435727119446,0.949965238571167,0.9777623414993286
37,0.020304301753640175,0.9994784593582153,1.0,1.0,0.44382020831108093,0.8728283643722534,0.9506601691246033,0.9777623414993286
38,0.020229557529091835,0.9994784593582153,1.0,1.0,0.4445860981941223,0.8714385032653809,0.949965238571167,0.9784572720527649
39,0.02018791250884533,0.9996522665023804,1.0,1.0,0.44660723209381104,0.8728283643722534,0.949965238571167,0.9784572720527649
40,0.020092671737074852,0.9994784593582153,1.0,1.0,0.44493404030799866,0.8707435727119446,0.9506601691246033,0.9770674109458923
41,0.01983615569770336,0.9998261332511902,1.0,1.0,0.4451148808002472,0.8728283643722534,0.9506601691246033,0.9770674109458923
42,0.01981288008391857,0.9996522665023804,1.0,1.0,0.4449438750743866,0.8721334338188171,0.9506601691246033,0.9770674109458923
43,0.019759809598326683,0.9996522665023804,1.0,1.0,0.4450887143611908,0.8735232949256897,0.9506601691246033,0.9770674109458923
44,0.01969943568110466,0.9996522665023804,1.0,1.0,0.4445357024669647,0.8728283643722534,0.9506601691246033,0.976372480392456
45,0.019602404907345772,0.9996522665023804,1.0,1.0,0.4448260962963104,0.8735232949256897,0.9506601691246033,0.976372480392456
46,0.01957893930375576,0.9996522665023804,1.0,1.0,0.4449789524078369,0.8735232949256897,0.9506601691246033,0.9770674109458923
47,0.019559117034077644,0.9996522665023804,1.0,1.0,0.4450533390045166,0.8735232949256897,0.9506601691246033,0.9777623414993286
48,0.0195396076887846,0.9996522665023804,1.0,1.0,0.4449622929096222,0.8735232949256897,0.9506601691246033,0.9770674109458923
49,0.01946399174630642,0.9996522665023804,1.0,1.0,0.4449582099914551,0.8735232949256897,0.9506601691246033,0.9770674109458923
