epoch,accuracy,loss,val_accuracy,val_loss
0,0.5936524271965027,1.435057282447815,0.7438939213752747,0.9208454489707947
1,0.7795698642730713,0.7741423845291138,0.8004186749458313,0.6837920546531677
2,0.8296912908554077,0.5853833556175232,0.8332170248031616,0.5991424918174744
3,0.8621227741241455,0.48173263669013977,0.8604326844215393,0.4991167187690735
4,0.8784252405166626,0.4214805066585541,0.8422889113426208,0.4858049750328064
5,0.8902184963226318,0.37411683797836304,0.8757850527763367,0.4318922758102417
6,0.9075615406036377,0.3298429548740387,0.8757850527763367,0.40896910429000854
7,0.909989595413208,0.3079809844493866,0.8862526416778564,0.3852059841156006
8,0.9210891723632812,0.28592467308044434,0.8688067197799683,0.41066673398017883
9,0.9200485348701477,0.262979120016098,0.8799721002578735,0.3734737038612366
10,0.9261186122894287,0.2531226873397827,0.8953244686126709,0.3466184735298157
11,0.9304543733596802,0.24353188276290894,0.8946266770362854,0.34511759877204895
12,0.9334027171134949,0.23065170645713806,0.8995115160942078,0.34486111998558044
13,0.9327089786529541,0.2166258841753006,0.8995115160942078,0.3230043947696686
14,0.9408602118492126,0.20030158758163452,0.8981158137321472,0.32782483100891113
15,0.9406867623329163,0.19744032621383667,0.9050942063331604,0.31330767273902893
16,0.9464100003242493,0.1930209994316101,0.9113747477531433,0.30048173666000366
17,0.9420742392539978,0.18819287419319153,0.9036985635757446,0.30705463886260986
18,0.9509192109107971,0.17826305329799652,0.9071877002716064,0.3121342062950134
19,0.9505723118782043,0.17151305079460144,0.9078855514526367,0.2888939082622528
20,0.954214334487915,0.16606739163398743,0.910676896572113,0.2932218909263611
21,0.9543877840042114,0.15586592257022858,0.910676896572113,0.2961485981941223
22,0.9467568397521973,0.17393021285533905,0.9078855514526367,0.2964746654033661
23,0.9627124667167664,0.13581226766109467,0.9148639440536499,0.2807944118976593
24,0.9609781503677368,0.13417963683605194,0.921144425868988,0.27274760603904724
25,0.9635795950889587,0.13247700035572052,0.9239357709884644,0.26987266540527344
26,0.9668747782707214,0.11959175020456314,0.9197487831115723,0.2647806704044342
27,0.962885856628418,0.13089041411876678,0.919050931930542,0.2763875126838684
28,0.9661810398101807,0.12780089676380157,0.9176552891731262,0.2735871374607086
29,0.966701328754425,0.12397729605436325,0.919050931930542,0.26663246750831604
30,0.9698231220245361,0.11567840725183487,0.921144425868988,0.2602386772632599
31,0.9696496725082397,0.11605556309223175,0.9232379794120789,0.257255882024765
32,0.9706902503967285,0.11089283227920532,0.9176552891731262,0.2682268023490906
33,0.968955934047699,0.114291250705719,0.9183530807495117,0.25751611590385437
34,0.9738119840621948,0.10217712819576263,0.9225401282310486,0.251926064491272
35,0.9680888056755066,0.11362352967262268,0.9218422770500183,0.25339096784591675
36,0.9708636999130249,0.10821766406297684,0.921144425868988,0.2512103021144867
37,0.9703434109687805,0.1169772818684578,0.9260293245315552,0.25569650530815125
38,0.9748525619506836,0.1058182492852211,0.9225401282310486,0.2602616250514984
39,0.9738119840621948,0.10561741888523102,0.927424967288971,0.25939035415649414
40,0.97502601146698,0.09847559779882431,0.9239357709884644,0.2483481913805008
41,0.9748525619506836,0.10447373986244202,0.9239357709884644,0.250428169965744
42,0.9751994609832764,0.10518430918455124,0.9260293245315552,0.24644814431667328
43,0.9736385941505432,0.10582643747329712,0.9260293245315552,0.24805507063865662
44,0.9724245667457581,0.10483480244874954,0.9239357709884644,0.24829551577568054
45,0.9748525619506836,0.1021604984998703,0.9246336221694946,0.24816671013832092
46,0.9771071672439575,0.10036544501781464,0.9281228184700012,0.2453620582818985
47,0.9748525619506836,0.09984670579433441,0.927424967288971,0.24495819211006165
48,0.9767603278160095,0.09756574779748917,0.9260293245315552,0.2455429881811142
49,0.9776274561882019,0.09886296093463898,0.9260293245315552,0.24566349387168884
