epoch,accuracy,loss,val_accuracy,val_loss
0,0.6631980538368225,1.167054295539856,0.8283321857452393,0.644574761390686
1,0.8355879187583923,0.5836929678916931,0.8729937076568604,0.4755081534385681
2,0.8626430630683899,0.45977476239204407,0.8813677430152893,0.4045327603816986
3,0.8931668400764465,0.37301045656204224,0.8827634453773499,0.3928770422935486
4,0.8997572064399719,0.3306299149990082,0.8946266770362854,0.3482181429862976
5,0.9060006737709045,0.3023799657821655,0.8932309746742249,0.32470396161079407
6,0.9207422733306885,0.27187255024909973,0.9023028612136841,0.32818934321403503
7,0.9202219843864441,0.2533649504184723,0.910676896572113,0.2970012128353119
8,0.9252514839172363,0.24095435440540314,0.9141660928726196,0.28984764218330383
9,0.9306278228759766,0.22209177911281586,0.9183530807495117,0.2806569039821625
10,0.9309746623039246,0.20708025991916656,0.9176552891731262,0.2748837172985077
11,0.93756502866745,0.19448627531528473,0.9176552891731262,0.2685076594352722
12,0.9387790560722351,0.19326841831207275,0.9225401282310486,0.2548503577709198
13,0.9427679777145386,0.17794685065746307,0.9302163124084473,0.24362529814243317
14,0.9460631012916565,0.1721211075782776,0.927424967288971,0.2524946331977844
15,0.943635106086731,0.173963263630867,0.9309141635894775,0.23949728906154633
16,0.9488379955291748,0.1571883261203766,0.9302163124084473,0.24451641738414764
17,0.9498785734176636,0.15962782502174377,0.9267271161079407,0.24549733102321625
18,0.9498785734176636,0.16364949941635132,0.9232379794120789,0.25579243898391724
19,0.9627124667167664,0.12241742014884949,0.9392881989479065,0.21116337180137634
20,0.9635795950889587,0.12213945388793945,0.9413816928863525,0.21223346889019012
21,0.96253901720047,0.11820422112941742,0.9434752464294434,0.20378151535987854
22,0.9656607508659363,0.12047699093818665,0.9455687403678894,0.1965133398771286
23,0.9675685167312622,0.11673730611801147,0.9364968538284302,0.2197798192501068
24,0.968955934047699,0.11256054788827896,0.9455687403678894,0.2066100686788559
25,0.9658342003822327,0.1087556853890419,0.9434752464294434,0.2070871740579605
26,0.9679153561592102,0.1022699698805809,0.9483600854873657,0.2009367048740387
27,0.9725980162620544,0.09795946627855301,0.9434752464294434,0.19368094205856323
28,0.9724245667457581,0.09293898195028305,0.9462665915489197,0.19450925290584564
29,0.9724245667457581,0.09711030125617981,0.9448708891868591,0.19010768830776215
30,0.9755463004112244,0.09320978820323944,0.949057936668396,0.1932637095451355
31,0.9724245667457581,0.09563061594963074,0.9434752464294434,0.19137711822986603
32,0.9738119840621948,0.0930846557021141,0.9455687403678894,0.19403457641601562
33,0.9779743552207947,0.08316026628017426,0.949057936668396,0.1879890114068985
34,0.974679172039032,0.08806875348091125,0.9469643831253052,0.18995852768421173
35,0.9738119840621948,0.0914670005440712,0.9469643831253052,0.1839134693145752
36,0.9764134287834167,0.08832379430532455,0.9476622343063354,0.18700401484966278
37,0.9734651446342468,0.09045714884996414,0.9441730380058289,0.18331049382686615
38,0.9776274561882019,0.08638214319944382,0.9476622343063354,0.18373170495033264
39,0.9793617725372314,0.07653442025184631,0.9497557282447815,0.18001332879066467
40,0.9781477451324463,0.08512889593839645,0.9469643831253052,0.18530775606632233
41,0.9771071672439575,0.07972343266010284,0.9483600854873657,0.18347834050655365
42,0.9758931398391724,0.08754240721464157,0.951151430606842,0.1816253811120987
43,0.9802289009094238,0.07899241149425507,0.951151430606842,0.17950433492660522
44,0.9800555109977722,0.08266884833574295,0.9476622343063354,0.17956934869289398
45,0.9812695384025574,0.07620058953762054,0.9504535794258118,0.18098488450050354
46,0.9774540662765503,0.08447303622961044,0.951151430606842,0.179931640625
47,0.9769337773323059,0.08610601723194122,0.9504535794258118,0.1785770058631897
48,0.9798820614814758,0.0778493583202362,0.9518492817878723,0.17794734239578247
49,0.9793617725372314,0.07695609331130981,0.9518492817878723,0.17745745182037354
