epoch,accuracy,loss,val_accuracy,val_loss
0,0.664932370185852,1.1888341903686523,0.7808792591094971,0.764768660068512
1,0.8284772634506226,0.5852030515670776,0.8429867625236511,0.5771378874778748
2,0.8692334294319153,0.43479782342910767,0.8073970675468445,0.7621351480484009
3,0.9013180732727051,0.33664003014564514,0.8387997150421143,0.6370324492454529
4,0.9151924848556519,0.27905625104904175,0.8743894100189209,0.5222919583320618
5,0.9283732175827026,0.24340270459651947,0.8729937076568604,0.5598628520965576
6,0.9339230060577393,0.211484894156456,0.8639218211174011,0.5791000127792358
7,0.9419007897377014,0.19229084253311157,0.8639218211174011,0.6184428930282593
8,0.981442928314209,0.05092627555131912,0.8960223197937012,0.4162413775920868
9,0.9864724278450012,0.040152255445718765,0.9030007123947144,0.42245519161224365
10,0.9882067441940308,0.035191722214221954,0.8757850527763367,0.532848060131073
11,0.9894207715988159,0.0332995243370533,0.8834612965583801,0.4751482605934143
12,0.9951439499855042,0.01417954359203577,0.9016050100326538,0.3676094114780426
13,0.9984391331672668,0.006959422491490841,0.9099790453910828,0.34114354848861694
14,0.9987859725952148,0.007343871984630823,0.9078855514526367,0.34445104002952576
15,0.9986125826835632,0.007738896179944277,0.9057920575141907,0.3658260703086853
16,0.9979188442230225,0.007402099668979645,0.9043963551521301,0.42555758357048035
17,0.9994797110557556,0.0033902847208082676,0.9176552891731262,0.3287869095802307
18,1.0,0.002490885788574815,0.916957437992096,0.33576318621635437
19,0.9998265504837036,0.0026593604125082493,0.9183530807495117,0.33295169472694397
20,0.9991328716278076,0.0030299287755042315,0.9162595868110657,0.3450377583503723
21,0.999653160572052,0.00180270045530051,0.919050931930542,0.3379954397678375
22,0.999653160572052,0.00178202532697469,0.9162595868110657,0.3297373354434967
23,0.9998265504837036,0.001798523124307394,0.9155617356300354,0.33876699209213257
24,0.9998265504837036,0.0015280548250302672,0.9204466342926025,0.32582905888557434
25,0.9998265504837036,0.0014908983139321208,0.9155617356300354,0.3270815312862396
26,0.9998265504837036,0.0014942475827410817,0.9113747477531433,0.3473365306854248
27,1.0,0.001228559180162847,0.9239357709884644,0.3312554955482483
28,0.9998265504837036,0.001230010180734098,0.9204466342926025,0.3268364667892456
29,0.999653160572052,0.0012898104032501578,0.9197487831115723,0.3284209370613098
30,0.9998265504837036,0.001149014220573008,0.9197487831115723,0.3334686756134033
31,0.999653160572052,0.0011774742743000388,0.916957437992096,0.33660468459129333
32,1.0,0.0009913267567753792,0.919050931930542,0.33127880096435547
33,1.0,0.0010074119782075286,0.919050931930542,0.3302154839038849
34,1.0,0.0009874983225017786,0.9183530807495117,0.3301657438278198
35,1.0,0.0009838404366746545,0.9176552891731262,0.3320067226886749
36,1.0,0.0009067398495972157,0.9197487831115723,0.33014345169067383
37,1.0,0.0009233693708665669,0.9183530807495117,0.3319917321205139
38,1.0,0.0009183985530398786,0.919050931930542,0.3315831422805786
39,1.0,0.0009241373045369983,0.919050931930542,0.33180558681488037
40,1.0,0.000875280995387584,0.919050931930542,0.3308475613594055
41,1.0,0.0008811929728835821,0.919050931930542,0.3310425877571106
42,1.0,0.0008772168075665832,0.919050931930542,0.3311222493648529
43,1.0,0.0008807689300738275,0.9183530807495117,0.3313024342060089
44,1.0,0.0008608064381405711,0.9176552891731262,0.33130180835723877
45,1.0,0.000856695172842592,0.919050931930542,0.33117327094078064
46,1.0,0.0008573760278522968,0.919050931930542,0.3313353657722473
47,1.0,0.0008559804409742355,0.919050931930542,0.33116474747657776
48,1.0,0.0008497246308252215,0.919050931930542,0.33117127418518066
49,1.0,0.000847388117108494,0.919050931930542,0.331277072429657
