epoch,accuracy,loss,val_accuracy,val_loss
0,0.577523410320282,1.6514537334442139,0.7418004274368286,1.0195562839508057
1,0.7634408473968506,0.8593549132347107,0.6894626617431641,1.4625493288040161
2,0.8140825629234314,0.6882620453834534,0.736217737197876,1.205468773841858
3,0.8444328904151917,0.5687215328216553,0.736217737197876,1.3844552040100098
4,0.9318418502807617,0.20974275469779968,0.8101884126663208,0.8158957362174988
5,0.9401664733886719,0.17123715579509735,0.7955338358879089,0.8946866989135742
6,0.9573361277580261,0.13786281645298004,0.8360083699226379,0.736050009727478
7,0.959937572479248,0.12876270711421967,0.808792769908905,0.8749125003814697
8,0.9640998840332031,0.1076546162366867,0.7718073725700378,1.0627317428588867
9,0.968609094619751,0.0939280241727829,0.8178645968437195,0.8169612884521484
10,0.9904613494873047,0.03378036618232727,0.8339148759841919,0.7591701745986938
11,0.9920222163200378,0.031318601220846176,0.8443824052810669,0.6807861924171448
12,0.9930627942085266,0.028843166306614876,0.8422889113426208,0.7108898162841797
13,0.9937565326690674,0.02355133555829525,0.8520585894584656,0.6844865083694458
14,0.9963579773902893,0.02052958309650421,0.8457781076431274,0.6689014434814453
15,0.993929922580719,0.021857138723134995,0.8353105187416077,0.7424570918083191
16,0.9975719451904297,0.01672261580824852,0.8583391308784485,0.6752932071685791
17,0.9958376884460449,0.018932625651359558,0.8471737504005432,0.6920670866966248
18,0.9994797110557556,0.008488590829074383,0.8527564406394958,0.6882801055908203
19,0.9989594221115112,0.008245537988841534,0.8534542918205261,0.6879992485046387
20,0.9991328716278076,0.0079263960942626,0.8583391308784485,0.6743562817573547
21,0.9994797110557556,0.0069397203624248505,0.8534542918205261,0.6762813925743103
22,0.9993062615394592,0.005314938724040985,0.8562456369400024,0.6644930839538574
23,0.9994797110557556,0.004801260773092508,0.8583391308784485,0.6821828484535217
24,0.9994797110557556,0.004897778388112783,0.8548499941825867,0.6707081198692322
25,0.9994797110557556,0.004636591300368309,0.8527564406394958,0.676498532295227
26,0.999653160572052,0.0037519948091357946,0.8548499941825867,0.6700484156608582
27,0.9994797110557556,0.0038014196325093508,0.8541521430015564,0.6686921715736389
28,0.9994797110557556,0.003808483248576522,0.8534542918205261,0.6843509078025818
29,0.999653160572052,0.003684892086312175,0.8583391308784485,0.6759321689605713
30,0.999653160572052,0.0033185004722326994,0.8562456369400024,0.6777185797691345
31,0.9998265504837036,0.0032875228207558393,0.8569434881210327,0.6808399558067322
32,0.9998265504837036,0.003248198190703988,0.8527564406394958,0.6785501837730408
33,0.9994797110557556,0.0031829553190618753,0.8541521430015564,0.6816442608833313
34,0.9998265504837036,0.003031726460903883,0.8534542918205261,0.6787480115890503
35,0.999653160572052,0.0030203312635421753,0.8541521430015564,0.6810036301612854
36,0.9998265504837036,0.0030372426845133305,0.8534542918205261,0.6781722903251648
37,0.999653160572052,0.0030054941307753325,0.8534542918205261,0.6791243553161621
38,0.9998265504837036,0.002927178516983986,0.8520585894584656,0.6803844571113586
39,0.999653160572052,0.002927312394604087,0.8541521430015564,0.679517388343811
40,0.999653160572052,0.0029147621244192123,0.8541521430015564,0.6791319847106934
41,0.999653160572052,0.0029114908538758755,0.8548499941825867,0.6798375248908997
42,0.999653160572052,0.0028748156037181616,0.8548499941825867,0.6796830892562866
43,0.999653160572052,0.0028653424233198166,0.8527564406394958,0.6797555685043335
44,0.999653160572052,0.002868951763957739,0.8534542918205261,0.6796115636825562
45,0.999653160572052,0.002858790336176753,0.8534542918205261,0.6802352666854858
46,0.999653160572052,0.0028391529340296984,0.8534542918205261,0.680208683013916
47,0.999653160572052,0.0028378318529576063,0.8534542918205261,0.6804347634315491
48,0.999653160572052,0.0028364264871925116,0.8527564406394958,0.6801391243934631
49,0.9998265504837036,0.0028365678153932095,0.8534542918205261,0.680086612701416
